is_male,is_loyal_customer,age,is_business_travel,class,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes
0,0,26,1,Eco Plus,674,3,5,4,2,4,4,4,4,3,3,1,3,1,4,0,0.0
1,1,64,0,Eco,488,5,0,5,4,4,5,4,4,3,2,4,3,3,4,0,0.0
1,1,26,0,Eco,651,3,4,3,2,1,3,1,1,5,2,4,4,5,1,0,0.0
0,1,37,0,Eco,1041,3,5,3,3,3,3,3,3,3,4,5,5,5,3,0,0.0
1,0,27,1,Business,1121,4,4,4,4,4,4,4,4,5,5,5,3,4,4,6,2.0
0,1,49,1,Eco,441,2,5,1,5,5,4,3,2,2,2,2,4,2,3,17,10.0
1,1,56,0,Eco,391,1,3,1,2,3,1,3,3,1,1,3,5,5,3,4,0.0
1,1,50,1,Business,1937,5,5,5,5,4,4,4,5,5,5,5,3,5,3,0,0.0
1,1,16,1,Business,187,1,4,4,4,3,3,1,3,2,2,3,2,2,3,4,0.0
1,1,67,0,Eco,997,5,4,5,2,2,5,2,2,3,4,5,5,5,2,0,0.0
1,1,51,1,Business,3266,4,4,4,4,3,2,2,4,4,4,4,4,4,5,0,0.0
0,1,24,1,Business,1172,3,3,3,3,5,4,5,5,4,2,5,4,4,5,0,0.0
0,1,10,0,Eco,283,1,4,1,1,2,1,2,2,3,2,4,3,4,2,19,16.0
1,1,33,1,Eco Plus,156,3,2,2,2,3,3,3,3,2,2,3,4,3,3,21,23.0
1,1,31,1,Business,1535,2,1,1,1,2,2,2,2,1,1,4,4,3,2,24,6.0
0,0,54,1,Business,250,5,5,5,4,4,5,4,4,4,2,5,4,5,4,0,4.0
0,1,23,1,Business,964,2,2,2,2,5,5,5,5,2,2,1,3,5,5,12,10.0
0,1,45,1,Business,2553,1,1,1,1,3,5,5,4,4,4,4,5,4,3,4,0.0
0,1,35,0,Eco Plus,495,2,5,2,1,5,2,4,5,3,4,4,3,4,5,81,98.0
1,1,47,1,Business,1504,4,4,4,4,5,4,5,5,5,5,5,5,5,3,48,40.0
0,1,17,1,Eco Plus,577,1,3,3,3,1,2,3,1,1,4,3,2,4,1,1,0.0
0,1,55,1,Business,3143,3,3,3,3,2,5,4,4,4,4,4,5,4,4,13,12.0
0,0,29,1,Eco,1482,4,4,4,3,4,4,1,4,3,3,2,1,4,4,0,0.0
1,1,29,0,Eco,874,1,2,1,3,2,1,1,2,1,2,3,1,4,2,0,3.0
0,1,58,1,Business,3554,2,1,1,1,4,4,3,2,2,2,2,4,2,3,0,6.0
0,1,66,1,Business,3205,0,0,0,5,5,1,4,3,3,3,3,5,3,5,0,0.0
0,1,47,1,Business,2946,3,3,3,3,2,5,5,2,2,3,2,4,2,3,0,0.0
0,1,36,0,Eco Plus,1670,4,5,4,4,3,4,3,3,4,2,5,4,5,3,0,0.0
0,0,20,1,Eco Plus,473,2,4,2,1,2,2,2,2,3,4,1,1,1,2,0,0.0
1,1,30,0,Eco,369,3,5,3,2,3,3,3,3,2,2,5,3,1,3,0,0.0
1,1,58,1,Business,2436,4,4,4,4,4,5,5,3,3,3,3,4,3,5,22,9.0
1,1,50,0,Eco,946,1,1,1,3,3,1,3,3,1,4,4,3,3,3,0,0.0
1,0,29,1,Eco,1562,3,3,3,4,3,3,3,3,2,2,5,4,4,3,0,0.0
0,1,36,0,Business,689,2,5,2,4,4,5,4,5,5,2,5,5,5,3,0,0.0
1,1,46,1,Business,1105,3,3,3,3,2,4,5,3,3,4,3,3,3,5,8,15.0
0,1,49,1,Business,1735,3,3,3,3,5,4,5,5,5,5,5,5,5,3,3,0.0
1,1,52,1,Business,622,1,3,3,3,1,3,4,1,1,1,1,2,1,4,0,0.0
0,1,20,1,Business,1666,5,5,5,5,4,4,4,4,4,4,3,2,2,4,19,15.0
1,0,30,1,Eco,978,3,3,3,3,1,3,1,1,1,1,3,1,3,1,0,0.0
0,0,39,1,Business,201,2,2,2,3,1,2,1,1,4,4,3,1,3,1,2,0.0
1,1,17,0,Eco,859,0,2,0,3,1,0,1,1,4,5,3,1,4,1,0,0.0
0,1,63,0,Eco Plus,723,3,3,3,3,1,3,4,4,4,3,5,1,4,2,1,1.0
0,1,53,1,Business,1774,2,1,2,2,2,4,5,5,5,5,5,4,5,4,0,0.0
1,0,24,1,Eco,268,3,5,3,4,3,3,4,3,5,2,2,2,4,3,0,1.0
1,1,9,0,Eco,1674,3,2,3,3,2,3,2,2,1,3,3,1,3,2,0,0.0
1,1,59,0,Eco,235,2,4,2,3,2,4,4,5,3,2,3,4,2,4,172,191.0
0,1,65,1,Eco,356,3,3,3,3,1,4,4,3,3,3,3,4,3,4,0,0.0
1,1,69,0,Business,588,3,5,3,2,5,4,4,5,5,3,4,4,5,5,16,14.0
1,1,48,1,Business,1824,2,2,2,2,5,4,4,5,5,5,5,3,5,3,0,0.0
1,1,57,1,Business,1400,4,4,4,4,4,4,4,3,3,3,3,3,3,3,51,28.0
1,1,47,0,Eco,548,2,0,2,2,3,2,3,3,2,2,5,4,1,3,0,0.0
0,1,25,0,Eco,481,0,1,0,3,2,0,2,2,1,4,4,4,3,2,0,0.0
0,1,48,1,Business,645,1,1,1,1,3,4,4,4,4,4,4,3,4,4,0,0.0
0,1,53,1,Business,1505,2,3,3,3,3,2,3,3,3,3,2,1,3,4,0,0.0
1,1,59,1,Business,2427,4,5,5,5,3,4,4,4,4,4,4,3,4,1,15,15.0
1,1,19,0,Eco,781,4,4,4,3,5,4,5,5,3,3,5,3,4,5,0,20.0
0,1,45,0,Eco,1428,3,4,3,4,3,2,2,5,5,4,4,2,5,2,193,184.0
0,1,43,0,Eco,393,1,4,1,3,5,5,5,3,3,1,3,5,3,5,98,94.0
0,1,12,0,Eco,332,3,4,3,4,2,3,2,2,3,4,4,3,5,2,0,0.0
0,1,37,1,Eco,416,2,2,4,2,2,2,2,2,3,2,3,4,4,2,0,0.0
1,1,49,1,Business,3587,5,5,5,5,5,4,4,4,4,4,4,5,4,3,0,0.0
0,1,40,0,Eco,1482,2,1,2,2,3,2,3,3,2,5,2,1,2,3,0,0.0
0,1,58,1,Business,1747,1,1,1,1,4,3,4,4,4,4,4,5,4,3,7,0.0
0,1,51,1,Eco,554,4,5,5,5,2,1,1,4,4,4,4,4,4,2,7,0.0
0,1,56,1,Business,3047,2,2,2,2,2,5,4,5,5,5,5,5,5,5,65,52.0
1,0,27,1,Eco,528,2,2,2,3,5,2,5,5,4,2,4,3,4,5,10,16.0
1,1,64,0,Eco Plus,581,3,4,3,3,5,3,2,5,4,2,4,3,4,5,71,60.0
1,1,67,1,Business,3561,5,5,5,5,3,4,5,4,4,4,3,3,4,5,0,0.0
1,1,8,0,Eco,234,3,4,3,5,5,3,5,5,3,5,5,4,5,5,0,26.0
1,1,56,0,Eco,1532,3,4,3,4,2,3,2,2,1,1,2,3,4,2,0,0.0
0,1,55,1,Business,3234,5,5,3,5,2,5,5,5,5,5,5,3,5,3,3,0.0
1,1,23,0,Eco,636,1,5,1,2,2,1,2,2,3,3,5,3,5,2,0,0.0
1,0,26,1,Business,888,4,5,5,1,5,5,5,5,5,3,5,4,5,5,70,72.0
1,1,12,0,Eco,284,0,5,0,3,5,0,2,5,3,3,5,3,4,5,0,0.0
1,0,27,1,Eco,401,1,4,2,4,3,2,3,3,1,3,5,3,1,3,0,0.0
0,1,26,0,Eco,1020,3,5,3,5,4,3,4,4,2,2,1,1,2,4,0,8.0
0,0,27,1,Eco,1411,3,4,4,4,3,3,3,3,2,3,4,2,4,3,6,8.0
0,1,49,0,Eco,1048,4,4,4,3,5,4,5,1,1,4,1,5,1,3,0,0.0
0,1,56,1,Business,3226,5,5,5,5,3,5,4,5,5,5,5,4,5,5,20,3.0
0,0,48,1,Business,1587,3,3,3,2,1,3,1,1,4,4,3,4,5,1,4,0.0
0,1,29,1,Business,1805,4,5,3,5,4,4,4,4,1,1,3,4,3,4,0,0.0
0,1,32,1,Business,3001,2,2,2,2,2,2,2,2,2,2,3,1,3,2,55,63.0
1,1,58,1,Business,1997,2,2,2,2,2,5,4,5,5,5,5,4,5,3,0,0.0
0,1,34,1,Business,1634,3,4,4,4,3,3,3,3,3,3,3,1,3,3,0,0.0
0,1,45,1,Business,1645,4,4,4,4,2,4,5,5,5,5,5,3,5,5,7,0.0
1,1,40,1,Business,2372,3,5,5,5,4,4,3,3,3,3,3,4,3,3,22,33.0
1,1,25,0,Eco,1447,2,4,1,3,3,1,3,3,2,2,4,2,2,3,9,0.0
0,1,17,0,Eco,337,4,3,4,5,3,4,3,3,4,5,3,3,2,3,57,51.0
1,1,36,1,Business,2159,4,4,4,4,2,5,4,5,5,5,5,4,5,3,0,0.0
1,1,8,0,Eco Plus,197,1,5,1,5,5,1,5,5,5,1,2,1,1,5,0,0.0
1,1,50,0,Eco Plus,189,2,3,0,5,5,0,5,5,1,5,2,4,3,5,19,0.0
0,1,56,0,Eco,163,4,5,4,1,5,1,4,5,5,4,5,1,5,4,0,0.0
1,1,47,1,Business,624,1,4,3,4,3,4,3,1,1,2,1,4,1,1,14,15.0
1,1,32,0,Eco,1900,3,2,3,4,5,3,3,5,4,2,3,1,3,5,1,23.0
0,1,17,0,Eco,678,2,4,2,3,1,2,1,1,3,3,5,4,5,1,1,39.0
0,1,36,0,Eco,715,1,5,1,4,5,1,5,5,4,5,3,2,4,5,114,103.0
1,1,43,1,Eco,1694,2,5,5,5,2,2,2,2,4,5,3,1,4,2,20,9.0
1,1,60,0,Eco,270,4,0,4,3,3,4,3,3,3,4,4,3,4,3,47,36.0
1,1,29,1,Business,1739,1,1,4,1,5,5,5,5,4,3,5,5,5,5,6,0.0
0,1,42,1,Business,1566,4,4,4,4,4,4,5,3,3,4,3,4,3,5,0,3.0
0,1,49,1,Business,948,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0
0,1,74,1,Eco,564,5,1,1,1,2,4,5,5,5,5,5,2,5,2,0,5.0
0,0,24,1,Eco,1416,2,2,2,3,1,2,1,1,4,5,5,4,5,1,1,18.0
1,1,46,1,Business,148,0,5,0,4,4,4,5,5,5,5,4,4,5,5,0,1.0
1,1,18,0,Eco Plus,918,2,5,2,1,4,2,4,4,4,3,2,1,1,4,71,82.0
1,1,30,1,Business,1337,5,5,5,5,3,4,3,3,5,4,5,4,5,3,0,0.0
1,1,8,0,Eco,1995,4,4,4,3,5,4,3,5,5,5,4,4,4,5,0,44.0
1,1,14,0,Eco Plus,631,2,4,2,3,2,2,2,2,3,4,4,1,3,2,4,9.0
0,1,8,0,Eco,237,2,4,2,3,2,5,5,3,5,5,5,5,3,5,97,178.0
0,1,46,0,Eco Plus,954,2,5,2,3,2,5,4,4,4,2,4,3,4,3,0,0.0
1,1,42,0,Business,849,3,4,3,3,4,4,4,4,4,3,4,4,4,3,24,16.0
0,1,46,1,Business,696,2,2,2,2,5,5,4,5,5,4,5,4,5,3,5,0.0
0,1,13,0,Business,2253,2,1,2,4,2,2,4,2,3,4,2,2,4,2,0,0.0
1,1,26,1,Business,1788,5,5,5,5,3,3,3,3,3,5,4,5,4,3,0,0.0
1,0,38,1,Eco,606,2,0,2,3,4,2,1,4,5,1,1,2,3,4,29,32.0
0,1,60,1,Business,1947,5,3,5,5,4,3,5,5,5,5,5,3,5,4,8,0.0
0,1,29,1,Business,2193,2,2,4,2,3,3,3,3,3,3,5,3,5,3,13,4.0
1,1,60,1,Business,644,1,1,1,1,4,5,5,5,5,5,5,4,5,4,8,15.0
1,1,25,1,Business,1119,5,5,5,5,4,4,4,4,4,3,5,3,5,4,0,0.0
1,0,37,1,Business,175,4,4,4,5,3,4,3,3,5,3,5,4,4,3,0,3.0
0,1,58,1,Business,1838,3,3,3,3,4,3,5,5,5,5,5,5,5,5,0,0.0
0,0,22,1,Eco Plus,173,3,3,3,4,5,3,5,5,4,1,3,1,3,5,20,31.0
1,1,37,0,Eco,541,2,4,2,3,2,2,2,2,4,3,4,3,4,2,0,9.0
0,1,51,0,Eco,908,3,4,3,3,1,3,4,4,4,3,4,4,4,4,0,0.0
1,1,50,1,Business,2449,1,1,3,1,4,5,4,4,4,5,4,5,4,4,0,0.0
1,1,42,1,Business,1995,1,1,2,1,5,5,5,4,4,4,4,5,4,4,0,0.0
0,1,57,1,Business,164,3,4,4,4,3,4,3,2,2,2,3,3,2,4,25,23.0
1,1,53,1,Business,2098,1,1,1,1,4,3,3,2,2,2,1,4,2,4,10,27.0
1,1,25,1,Business,2501,3,3,3,3,4,4,4,4,4,3,1,5,2,4,0,0.0
0,1,45,1,Business,2296,3,3,3,3,2,2,2,5,5,5,5,2,3,2,0,4.0
1,1,64,1,Eco Plus,101,2,1,4,1,2,2,2,2,2,4,4,2,3,2,0,4.0
0,1,36,1,Business,160,1,1,4,1,2,4,3,2,2,2,1,4,2,4,0,6.0
1,1,45,1,Business,2520,3,3,3,3,2,5,5,4,4,4,4,3,4,3,17,15.0
1,1,57,0,Eco,224,1,1,1,2,1,1,1,1,2,1,2,3,2,1,0,0.0
1,1,17,0,Eco,414,2,5,2,4,2,2,2,2,3,3,5,2,3,2,0,0.0
1,1,45,0,Eco,545,4,5,4,5,4,4,4,4,3,5,3,3,4,4,0,0.0
1,1,49,0,Eco,872,3,0,3,1,5,3,5,5,3,4,3,5,5,5,10,15.0
0,1,56,0,Eco,319,3,5,5,3,5,5,4,1,1,5,1,5,1,1,11,6.0
0,0,22,1,Business,417,1,4,1,4,1,1,1,1,3,3,4,4,4,1,0,8.0
1,1,45,1,Business,3653,2,4,4,4,2,3,3,3,3,3,2,4,3,1,7,0.0
0,1,27,0,Business,1372,3,4,3,1,3,3,3,3,4,4,3,3,4,3,39,37.0
1,1,9,0,Eco Plus,802,2,5,2,5,1,2,1,1,3,5,1,4,4,1,27,9.0
1,1,43,1,Eco,1235,5,4,4,4,5,5,5,5,4,3,3,4,5,5,0,0.0
0,1,55,1,Business,1966,1,1,1,1,3,4,5,2,2,2,2,5,2,3,4,0.0
0,1,41,1,Business,1605,3,4,4,4,4,4,4,3,3,3,3,3,3,2,47,25.0
0,1,68,0,Eco,1744,2,5,3,4,4,5,4,5,5,3,5,4,5,3,0,0.0
1,1,49,1,Business,2758,2,2,2,2,5,4,4,5,5,5,5,4,5,5,2,13.0
1,1,42,0,Eco,2607,5,3,5,3,4,5,2,4,5,1,5,1,2,4,1,0.0
0,1,42,1,Business,325,2,2,2,2,3,4,4,5,5,5,5,3,5,4,25,27.0
0,1,31,1,Business,3331,2,2,2,2,5,4,5,5,4,5,5,5,4,5,53,51.0
1,1,55,1,Business,3647,4,4,4,4,5,4,4,5,5,5,5,4,5,5,0,0.0
1,1,51,1,Eco Plus,516,5,2,2,2,5,5,5,5,2,1,5,2,4,5,0,4.0
1,1,39,1,Eco,550,5,2,2,2,5,5,5,5,3,5,3,3,2,5,89,73.0
0,1,25,1,Business,2813,1,1,1,1,1,1,1,1,2,4,3,4,3,1,0,0.0
1,1,39,1,Business,507,2,1,1,1,3,3,3,2,2,2,2,4,2,2,25,22.0
0,1,48,1,Business,2981,1,3,3,3,1,2,3,1,1,1,1,2,1,3,0,0.0
0,1,56,0,Eco,472,3,5,3,3,3,4,4,4,4,3,4,3,4,4,12,0.0
0,1,43,0,Eco,1187,1,4,1,2,5,3,4,2,2,1,1,4,2,3,2,12.0
1,1,56,1,Eco,383,2,4,4,4,1,2,1,1,4,2,3,2,4,1,0,0.0
1,1,57,0,Business,187,5,5,5,3,4,4,4,1,1,5,1,4,1,4,0,20.0
0,1,31,1,Business,2532,5,3,5,5,4,4,4,4,5,4,4,3,4,4,0,16.0
0,1,53,1,Business,3055,3,3,4,3,2,5,5,4,4,4,4,3,4,3,0,0.0
1,1,42,0,Eco,236,3,1,3,3,5,3,5,5,4,1,2,3,2,5,78,69.0
1,1,42,0,Eco,846,3,5,3,5,3,3,3,3,4,2,4,5,4,3,0,39.0
1,0,9,1,Eco,651,3,4,3,3,1,3,1,1,1,1,3,1,3,1,0,0.0
1,0,28,1,Business,762,3,2,2,2,1,2,1,1,4,4,4,3,4,1,3,0.0
1,1,11,1,Eco Plus,569,2,3,3,3,2,2,1,2,3,3,4,2,3,2,20,9.0
1,0,8,1,Eco,1036,3,3,3,1,5,3,5,5,3,4,4,5,4,5,1,0.0
1,1,47,1,Business,2239,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0,0.0
1,0,34,1,Business,667,4,4,4,4,4,4,4,4,3,4,4,5,4,4,0,22.0
0,1,23,1,Business,2328,2,2,2,2,4,4,4,4,4,3,5,3,5,4,0,0.0
0,1,30,1,Business,3241,2,2,2,2,5,5,5,5,5,5,4,3,5,5,0,0.0
1,1,63,0,Eco,1521,3,4,3,4,3,3,3,3,4,5,4,4,4,3,0,0.0
1,1,43,1,Business,3781,3,3,3,3,1,3,4,3,3,3,3,3,3,4,0,0.0
0,0,23,1,Business,230,0,0,0,1,3,0,3,3,1,2,3,1,1,3,0,0.0
0,1,9,0,Eco Plus,405,3,4,3,4,2,3,2,2,5,5,4,4,4,2,0,0.0
1,1,55,1,Business,502,1,1,1,1,5,5,4,5,5,5,5,4,5,4,0,6.0
0,1,38,0,Eco,214,1,4,1,4,5,1,5,5,1,1,3,1,3,5,20,17.0
0,1,53,0,Eco,251,2,5,0,3,3,5,5,5,5,0,5,4,5,3,5,0.0
0,0,29,1,Eco,170,2,3,2,3,4,2,1,4,2,3,3,1,3,4,0,12.0
1,1,27,1,Business,507,3,3,3,3,4,4,4,4,3,5,5,4,5,4,0,0.0
1,1,68,1,Eco,327,3,5,5,5,3,3,3,3,4,2,4,2,4,3,1,0.0
0,1,39,1,Eco,759,4,3,3,3,4,4,4,4,1,3,1,4,1,4,0,11.0
1,1,61,0,Eco,899,3,2,4,4,2,4,2,2,3,2,3,3,4,2,16,16.0
0,0,40,1,Business,304,1,1,1,2,2,1,2,2,5,2,5,3,5,2,0,0.0
1,1,24,0,Eco,1389,5,4,5,5,2,5,2,2,1,5,1,3,1,2,0,0.0
0,1,31,0,Eco,1797,2,3,2,1,2,2,2,2,4,1,3,2,5,2,90,73.0
1,1,43,0,Eco Plus,522,2,4,2,3,5,2,5,5,5,2,5,5,4,5,0,0.0
0,1,44,1,Business,2272,2,2,2,2,5,4,4,4,4,4,4,4,4,5,0,0.0
1,1,35,0,Eco,2218,2,3,2,2,1,2,1,1,3,4,3,1,3,1,0,0.0
1,0,19,1,Eco,342,2,0,2,3,4,2,4,4,5,1,2,3,1,4,0,0.0
0,1,20,0,Eco,322,2,3,2,4,2,2,2,2,4,2,3,4,3,2,0,4.0
1,1,50,0,Eco Plus,1046,1,5,2,2,2,2,2,2,4,5,5,5,4,2,36,28.0
1,1,46,1,Eco,1182,2,4,3,4,2,2,2,2,4,1,1,1,2,2,12,20.0
0,1,32,0,Eco,1069,4,5,4,4,4,4,4,4,4,5,4,4,5,4,1,0.0
0,1,46,0,Eco,1050,1,5,1,2,4,4,4,4,4,1,4,3,4,3,8,0.0
0,1,37,1,Business,2031,3,4,4,4,4,3,3,3,3,3,3,4,3,1,0,0.0
1,1,60,1,Eco,550,2,4,4,4,2,2,2,2,2,3,3,4,3,2,15,30.0
0,1,59,0,Eco,526,2,4,2,3,2,5,5,1,1,2,1,5,1,5,0,0.0
1,0,37,1,Business,419,3,3,3,2,5,3,5,5,5,5,4,3,5,5,23,26.0
0,1,22,0,Eco,427,2,3,0,3,2,0,2,2,4,2,2,2,4,2,0,0.0
1,1,43,1,Business,795,3,1,1,1,3,3,4,3,3,3,3,4,3,4,27,13.0
1,0,23,1,Eco,1205,2,2,2,1,3,2,3,3,4,4,5,5,5,3,0,0.0
0,1,60,0,Eco,109,2,5,2,4,2,5,4,3,3,2,3,4,3,5,0,0.0
1,1,57,1,Business,3868,1,1,1,1,5,5,5,5,5,5,5,4,5,4,0,0.0
0,1,20,0,Eco,337,3,5,3,3,4,3,4,4,3,3,4,5,4,4,0,2.0
0,1,42,0,Eco,528,3,5,2,3,5,5,5,2,2,2,2,4,2,4,0,8.0
1,1,59,1,Business,414,2,2,3,2,5,5,4,5,5,5,5,5,5,4,1,0.0
0,1,37,1,Business,3631,3,2,2,2,1,2,2,3,3,3,3,1,3,1,25,10.0
1,1,46,1,Business,338,5,5,5,5,3,4,4,4,4,4,4,3,4,5,0,0.0
1,1,42,1,Eco,236,3,5,3,5,3,3,3,3,1,2,4,1,4,3,29,19.0
1,1,43,1,Eco Plus,369,2,3,3,3,2,2,2,2,4,2,4,4,4,2,0,1.0
0,1,48,1,Eco,296,3,3,3,3,5,4,4,3,3,3,3,4,3,1,1,1.0
0,1,16,1,Business,1990,3,3,3,3,2,2,2,2,5,2,5,4,5,2,0,0.0
1,1,29,1,Business,1642,1,5,5,5,1,1,1,1,2,1,3,1,3,1,24,14.0
1,1,61,1,Eco Plus,843,5,1,1,1,5,5,5,5,5,5,4,2,3,5,0,0.0
0,1,70,0,Eco,190,3,0,3,1,1,5,4,3,3,3,3,5,3,3,14,6.0
1,1,48,1,Eco,197,1,3,3,3,1,1,1,1,2,3,3,3,2,1,0,0.0
1,1,68,1,Business,1976,4,1,4,4,5,1,3,4,4,4,4,5,4,1,0,0.0
0,0,35,1,Eco,413,3,4,3,3,1,3,1,1,4,5,4,3,3,1,0,0.0
1,0,32,1,Business,301,1,1,1,4,1,1,1,1,4,5,4,4,5,1,0,0.0
0,1,35,1,Business,805,2,3,3,3,3,2,3,2,2,2,2,3,2,4,0,0.0
1,0,21,1,Eco,261,3,0,3,2,3,3,3,3,4,5,1,1,2,3,128,129.0
0,1,38,0,Eco,89,3,5,3,5,3,3,3,3,4,4,5,5,4,3,0,0.0
1,1,9,0,Eco Plus,300,3,3,3,2,3,3,3,3,1,2,2,4,3,3,40,36.0
0,1,47,1,Business,2048,3,3,3,3,4,1,4,4,4,4,4,1,4,2,41,13.0
0,1,64,0,Business,500,2,5,2,3,2,4,5,3,3,2,3,4,3,5,0,0.0
0,1,69,0,Eco,1189,2,2,2,4,5,2,3,2,2,2,1,4,2,3,9,16.0
0,1,42,1,Business,2176,1,4,4,4,1,4,3,1,1,1,1,2,1,3,0,7.0
1,1,42,0,Eco,862,1,3,1,3,1,1,1,1,1,5,1,2,2,1,0,0.0
1,1,47,0,Eco,842,3,5,3,4,1,3,1,1,5,2,5,4,4,1,0,12.0
1,1,28,1,Business,2840,2,4,4,4,2,2,2,2,4,2,3,3,4,2,14,17.0
1,1,50,1,Business,2085,2,2,2,2,5,4,4,5,5,5,4,5,5,1,63,65.0
1,0,24,1,Eco,446,2,1,2,3,2,2,1,2,1,5,3,1,2,2,51,66.0
0,1,49,1,Business,270,2,4,3,4,2,4,4,2,2,2,2,3,2,3,8,0.0
1,1,47,1,Eco,750,4,1,4,1,4,4,4,4,4,3,1,1,1,4,0,0.0
0,1,46,0,Eco,268,3,1,3,4,5,3,3,3,3,3,3,1,3,2,0,0.0
0,1,57,0,Eco,802,3,4,3,3,4,5,1,1,1,3,1,5,1,5,1,0.0
1,1,66,0,Eco,235,2,5,2,3,3,2,3,3,3,5,4,5,4,3,4,15.0
0,1,16,1,Business,1503,3,5,5,5,3,3,3,3,2,4,3,2,3,3,0,0.0
1,1,25,0,Eco Plus,102,2,5,2,1,4,2,4,4,5,3,4,4,5,4,0,0.0
0,1,41,0,Business,1814,3,5,3,4,5,5,4,4,4,3,4,5,4,3,0,0.0
1,1,56,1,Eco,237,4,2,2,2,4,4,4,4,3,2,3,1,3,4,0,26.0
1,1,31,1,Eco,1535,5,2,2,2,5,5,5,5,2,3,1,1,3,5,0,0.0
1,1,9,0,Business,834,5,5,5,4,3,5,3,3,5,5,4,5,5,3,6,3.0
1,1,47,1,Business,2521,2,3,3,3,5,2,3,2,2,2,2,3,2,2,72,46.0
0,1,65,1,Business,2180,2,2,2,2,3,4,5,3,3,3,3,4,3,3,0,0.0
0,1,41,0,Eco,1208,3,4,3,2,4,3,2,4,2,4,5,4,1,4,11,0.0
0,1,19,1,Business,925,2,2,2,2,4,4,4,4,3,2,4,3,5,4,0,17.0
1,1,48,1,Business,2244,5,5,1,5,2,5,4,5,5,5,5,3,5,5,51,38.0
0,1,70,0,Eco,447,3,5,3,5,3,5,5,4,4,3,4,4,4,4,0,0.0
0,1,40,1,Eco,427,4,5,5,5,4,4,4,4,2,1,2,3,4,4,1,0.0
0,1,55,1,Business,2769,4,4,4,4,4,2,2,4,4,4,4,4,4,1,0,3.0
1,1,28,1,Business,957,3,3,3,3,5,5,5,5,5,2,4,3,5,5,0,1.0
1,1,39,0,Eco,334,2,4,2,3,2,2,3,2,3,1,3,3,3,2,41,41.0
0,1,64,1,Eco,84,3,2,2,2,2,5,4,4,4,3,4,1,4,1,10,16.0
1,1,60,0,Eco,584,3,5,3,3,3,3,2,3,3,4,4,4,5,3,0,0.0
0,1,14,0,Eco,977,1,4,1,1,3,1,3,3,3,2,4,3,5,3,19,6.0
1,1,38,1,Eco,249,5,2,2,2,5,5,5,5,3,2,5,3,2,5,75,65.0
0,1,52,0,Business,326,5,5,5,4,3,4,4,4,4,5,4,1,4,1,0,0.0
0,0,39,1,Business,471,3,3,3,4,4,3,4,4,3,2,3,1,3,4,0,7.0
0,0,20,1,Eco,447,4,1,4,4,3,4,3,3,3,3,4,1,4,3,0,16.0
1,1,51,1,Eco,143,4,3,3,3,4,4,4,4,5,3,3,3,5,4,0,0.0
1,1,12,0,Eco,159,1,4,1,1,3,1,3,3,1,5,3,5,1,3,0,0.0
0,1,61,0,Eco,342,2,1,2,4,4,3,3,4,4,2,4,2,4,1,15,8.0
0,1,35,1,Business,2708,2,2,2,2,3,5,3,5,5,5,5,3,5,1,75,73.0
1,0,7,1,Eco,862,3,3,3,3,4,3,4,4,3,2,4,2,4,4,0,9.0
1,1,62,0,Eco,872,2,3,2,2,4,2,4,4,4,5,2,1,3,4,0,0.0
0,0,34,1,Business,317,1,0,0,4,2,0,2,2,5,3,5,5,4,2,0,0.0
1,1,32,1,Business,3861,2,2,2,2,4,4,4,4,5,3,4,3,4,4,0,0.0
0,1,70,1,Eco,101,4,4,5,4,3,2,1,3,3,4,3,5,3,2,0,0.0
0,1,60,1,Eco Plus,956,2,2,2,2,3,4,4,3,3,2,3,2,3,4,0,0.0
0,0,35,1,Business,1065,2,2,2,5,3,2,3,3,4,5,5,3,5,3,0,0.0
1,1,37,1,Business,2245,4,4,4,4,2,3,3,4,4,4,4,1,4,5,0,0.0
1,1,42,1,Business,2505,5,4,5,5,1,1,5,5,5,5,5,4,5,5,0,0.0
1,0,19,1,Business,409,0,2,0,4,3,0,3,3,3,5,5,4,4,3,0,0.0
0,1,16,0,Eco,1426,1,2,1,3,5,1,5,5,4,3,2,4,4,5,0,0.0
1,1,34,0,Business,391,3,5,3,4,3,4,5,1,1,3,1,3,1,4,25,25.0
1,0,25,1,Business,631,4,0,3,5,2,3,2,2,4,3,4,5,4,2,0,0.0
0,1,54,1,Business,250,3,3,4,3,4,5,3,5,5,5,5,2,5,5,0,3.0
0,1,63,0,Eco,634,4,4,4,2,3,5,5,3,3,4,2,3,3,3,0,0.0
0,1,23,0,Eco,417,1,5,4,5,2,4,2,2,4,5,5,5,1,2,12,14.0
0,1,29,1,Business,2296,2,2,3,2,4,4,4,4,3,2,3,5,4,4,2,72.0
1,1,19,0,Eco,899,0,4,0,1,2,0,2,2,5,5,4,5,5,2,6,0.0
1,1,14,1,Business,3613,4,4,4,4,4,4,4,4,1,2,4,1,2,4,0,0.0
0,0,17,1,Eco,1189,2,2,2,4,4,2,4,4,1,3,4,3,3,4,1,0.0
1,1,50,1,Eco Plus,808,2,4,4,4,2,2,2,2,2,2,3,4,3,2,7,14.0
