is_male,is_loyal_customer,age,is_business_travel,flight distance,inflight wifi service,departure/arrival time convenient,ease of online booking,gate location,food and drink,online boarding,seat comfort,inflight entertainment,on-board service,leg room service,baggage handling,checkin service,inflight service,cleanliness,departure delay in minutes,arrival delay in minutes,class = Business,class = Eco,class = Eco Plus
0,1,33,0,834,2,2,2,4,4,2,4,4,3,2,3,3,3,4,33,32.0,0,1,0
1,0,29,1,1045,4,4,4,3,2,4,2,2,5,5,4,5,5,2,0,0.0,1,0,0
1,1,32,1,251,5,5,5,5,5,5,5,5,4,3,3,4,4,5,7,11.0,0,0,1
1,1,50,1,2565,3,3,5,3,5,4,4,5,5,5,5,3,5,3,9,0.0,1,0,0
1,1,43,0,1407,1,5,1,4,5,1,5,5,3,1,4,5,1,5,16,22.0,0,1,0
1,0,25,1,551,5,3,4,1,2,4,2,2,5,5,5,5,5,2,0,0.0,1,0,0
1,1,15,1,749,3,3,3,3,4,4,4,4,5,5,5,5,5,4,12,15.0,1,0,0
1,1,27,0,2552,3,4,3,1,5,3,5,5,2,2,5,3,5,5,2,0.0,0,1,0
0,0,25,1,550,3,5,3,5,1,3,1,1,5,5,4,5,5,1,0,0.0,1,0,0
0,1,39,1,2949,2,2,5,2,5,5,5,4,4,4,4,5,4,3,0,0.0,1,0,0
1,1,43,0,1235,3,4,4,3,4,4,3,4,4,4,4,3,5,4,0,0.0,0,0,1
0,1,45,1,2455,2,2,2,2,3,5,4,5,5,5,5,3,5,4,0,0.0,1,0,0
1,1,41,1,2496,1,1,1,1,5,4,4,4,1,3,3,4,3,4,10,0.0,1,0,0
1,1,64,1,3957,2,4,4,4,3,4,4,2,2,3,2,1,2,2,29,9.0,1,0,0
0,1,38,1,1547,4,4,4,4,4,5,5,4,4,4,4,5,4,4,5,0.0,1,0,0
1,1,44,1,134,3,2,2,2,2,3,2,2,1,5,3,1,4,2,0,0.0,0,1,0
1,1,67,0,591,2,4,2,2,5,2,5,5,3,2,5,4,5,5,48,33.0,0,1,0
1,1,54,1,386,2,2,2,2,3,5,4,2,2,2,2,5,2,4,24,22.0,1,0,0
1,1,46,1,416,2,4,4,4,2,2,2,2,2,1,4,3,4,2,0,22.0,0,1,0
1,1,42,1,447,3,2,3,2,3,3,3,3,4,1,3,4,2,3,30,24.0,0,1,0
1,1,21,0,845,2,4,2,3,2,2,1,2,2,1,3,4,3,2,0,3.0,0,1,0
1,0,25,1,599,2,0,2,2,5,2,5,5,3,4,4,5,5,5,46,40.0,0,1,0
0,1,25,1,2677,5,5,4,5,5,5,3,5,3,1,3,3,5,5,9,0.0,0,1,0
0,0,30,1,1274,4,4,4,3,4,4,4,4,5,5,5,3,5,4,9,8.0,1,0,0
1,1,59,1,620,2,2,5,2,3,5,5,5,5,5,5,3,5,5,0,0.0,1,0,0
0,1,58,1,173,5,5,4,5,5,5,5,5,5,5,4,3,5,4,4,10.0,1,0,0
0,0,25,1,228,3,0,3,1,3,3,3,3,4,2,5,3,5,3,15,3.0,1,0,0
0,1,57,1,1598,3,3,3,3,5,5,4,5,5,5,5,3,5,3,0,0.0,1,0,0
0,1,38,0,1447,3,1,3,3,5,3,5,5,2,2,3,3,4,5,7,0.0,0,1,0
0,0,26,1,247,1,1,1,4,1,1,1,1,3,2,4,3,4,1,13,17.0,0,1,0
0,1,61,0,190,3,4,0,4,1,5,5,2,2,0,2,2,2,3,60,58.0,0,1,0
1,1,62,1,2185,2,5,5,5,4,4,4,2,2,2,2,1,2,3,99,85.0,1,0,0
0,1,36,1,3998,3,3,3,3,4,1,4,4,4,4,5,4,4,1,33,24.0,1,0,0
1,1,39,1,2540,0,4,0,5,5,4,5,4,4,4,4,4,4,4,14,11.0,1,0,0
1,1,56,0,373,3,3,3,4,2,3,5,2,3,4,2,5,1,2,16,6.0,0,0,1
0,1,57,0,1310,2,4,2,3,4,3,5,2,2,2,2,3,2,5,3,1.0,0,0,1
1,1,7,0,361,4,4,4,2,2,4,2,2,3,5,5,5,4,2,24,46.0,0,1,0
0,1,27,0,337,1,5,1,3,3,1,3,3,4,5,5,3,4,3,0,0.0,0,0,1
1,0,20,1,1547,1,1,1,4,5,1,5,5,3,1,3,2,3,5,5,6.0,0,1,0
1,1,33,1,2112,3,3,3,3,5,5,4,5,1,1,4,2,3,5,0,0.0,1,0,0
0,1,48,1,2408,4,4,4,4,2,1,4,2,2,2,2,2,2,5,0,0.0,1,0,0
1,1,66,1,3685,2,2,4,2,3,2,1,5,5,5,5,3,5,4,0,0.0,1,0,0
1,1,24,0,404,0,1,0,3,5,0,5,5,1,1,4,4,3,5,11,1.0,0,1,0
1,1,38,1,2218,5,5,3,5,5,4,4,4,4,4,4,4,4,4,0,0.0,1,0,0
1,0,33,1,630,1,1,1,4,1,3,3,3,4,5,5,3,4,3,145,152.0,1,0,0
0,1,23,0,302,1,3,2,4,4,2,4,4,4,5,1,4,3,4,0,0.0,0,1,0
0,0,26,1,541,2,1,2,4,4,2,3,4,1,3,4,4,3,4,0,0.0,0,1,0
0,1,42,0,773,4,3,4,2,5,3,3,5,5,4,4,1,5,3,0,3.0,0,1,0
0,0,23,1,425,3,2,3,3,3,3,3,3,4,4,3,3,2,3,36,33.0,0,1,0
1,0,22,1,867,5,4,5,4,2,4,5,2,3,3,4,5,5,2,0,0.0,1,0,0
0,0,37,1,240,2,3,2,4,2,2,1,2,2,2,4,1,3,2,45,130.0,0,1,0
0,1,17,1,558,4,4,4,4,4,5,4,4,2,2,2,3,2,4,40,21.0,1,0,0
0,1,12,1,2629,3,3,4,3,2,2,2,2,3,4,5,1,5,2,0,0.0,1,0,0
0,1,40,1,554,2,2,2,2,1,3,4,2,2,2,2,3,2,4,0,0.0,1,0,0
0,1,58,0,281,4,2,4,2,3,3,2,4,4,4,4,4,4,2,2,0.0,0,1,0
1,1,33,1,261,3,5,5,5,3,3,3,3,2,2,3,3,4,3,0,0.0,1,0,0
0,1,47,1,925,5,5,5,5,5,5,5,4,4,4,4,3,4,3,0,0.0,1,0,0
0,1,25,0,1773,3,5,2,5,5,2,5,5,4,5,3,5,5,5,3,0.0,0,1,0
1,0,38,1,216,3,3,3,4,4,3,4,4,3,3,5,5,5,4,0,0.0,1,0,0
1,0,45,1,304,4,1,3,3,2,3,2,2,4,4,2,3,2,2,14,0.0,0,1,0
1,1,31,1,591,0,0,0,3,4,0,4,4,3,1,2,4,5,4,3,0.0,0,1,0
1,1,58,1,1023,4,4,4,4,5,4,5,5,5,5,5,3,5,3,18,0.0,1,0,0
1,1,54,1,3700,1,1,1,1,5,4,5,4,4,4,4,4,4,3,20,29.0,1,0,0
1,0,35,1,331,2,1,2,2,3,2,3,3,2,4,2,3,2,3,0,0.0,0,1,0
0,1,23,0,432,1,4,1,3,5,1,5,5,3,2,4,4,5,5,0,0.0,0,1,0
0,1,49,1,1431,4,1,4,4,3,5,4,5,5,5,5,3,5,3,0,0.0,1,0,0
0,1,60,1,657,2,2,2,2,5,4,5,4,4,4,4,4,4,4,0,0.0,1,0,0
1,1,8,0,86,1,5,0,2,5,0,5,5,3,2,4,5,4,5,0,0.0,0,1,0
1,1,50,1,420,1,4,1,4,1,1,1,1,2,4,3,4,3,1,19,47.0,0,1,0
1,0,39,1,204,2,3,3,4,3,3,3,3,5,4,5,5,5,3,35,35.0,1,0,0
1,1,47,1,1061,2,1,1,1,2,2,2,2,2,1,3,3,3,2,18,5.0,0,1,0
1,0,27,1,1106,4,4,4,1,2,4,2,2,4,2,3,2,2,2,0,0.0,0,1,0
0,1,39,1,3587,4,4,4,4,5,5,5,4,4,4,4,4,4,3,24,17.0,1,0,0
0,1,37,1,2633,2,2,3,2,5,4,5,5,5,5,5,5,5,5,0,0.0,1,0,0
0,1,40,1,3778,3,3,3,3,5,4,2,5,5,5,5,4,5,2,29,17.0,1,0,0
1,0,25,1,519,2,2,2,2,5,2,5,5,2,3,1,3,1,5,0,2.0,0,1,0
0,1,44,1,516,4,4,4,4,2,4,5,4,4,5,4,4,4,4,0,0.0,1,0,0
0,1,56,1,3057,0,0,0,3,3,2,1,4,4,4,4,5,4,1,4,4.0,1,0,0
1,1,51,0,735,3,5,3,1,5,3,5,5,4,5,4,4,4,5,3,0.0,0,1,0
0,0,24,1,927,0,0,0,2,5,0,5,5,3,1,3,3,3,5,0,0.0,1,0,0
1,1,69,0,1189,2,5,2,5,2,2,1,2,3,4,4,5,4,2,0,0.0,0,1,0
1,1,32,1,259,5,3,3,3,5,5,5,5,1,3,2,3,3,5,61,55.0,0,1,0
0,1,47,0,156,1,4,1,3,5,4,5,4,4,1,4,4,4,3,0,0.0,0,1,0
0,1,59,0,602,2,4,2,2,3,4,4,4,4,2,5,5,4,5,0,0.0,0,1,0
0,0,26,1,771,1,0,0,2,4,0,4,4,1,2,1,3,2,4,0,1.0,0,1,0
0,0,25,1,268,4,0,4,3,5,4,5,5,4,5,4,5,5,5,0,0.0,1,0,0
1,1,44,1,2216,4,4,4,4,2,4,5,4,4,4,4,5,4,3,1,0.0,1,0,0
0,0,15,1,1754,0,0,0,4,4,0,4,4,4,5,4,4,5,4,1,0.0,1,0,0
0,1,44,0,308,4,4,2,1,2,2,2,3,3,2,3,4,3,2,0,0.0,0,1,0
0,1,16,1,1713,0,3,0,4,3,3,3,3,1,2,3,5,4,3,0,0.0,1,0,0
1,1,40,1,1865,5,5,5,5,3,3,4,2,2,2,2,3,2,3,0,0.0,1,0,0
0,1,39,1,919,2,2,2,2,4,4,5,3,3,3,3,4,3,4,0,36.0,1,0,0
1,1,52,0,2402,3,4,3,3,2,3,4,2,5,3,5,3,5,2,36,17.0,0,1,0
0,1,47,1,359,4,4,4,4,2,4,5,5,5,5,5,5,5,3,0,0.0,1,0,0
1,0,39,1,637,3,5,3,5,3,3,3,3,4,3,2,3,2,3,1,0.0,0,1,0
1,1,36,0,409,2,5,3,2,1,3,1,1,4,3,5,4,4,1,0,0.0,0,1,0
0,1,60,1,406,3,3,4,3,1,4,5,2,2,2,2,5,2,3,0,1.0,1,0,0
0,1,25,0,460,4,3,4,3,5,4,1,5,4,4,2,4,3,5,0,0.0,0,1,0
0,1,9,0,346,3,4,3,4,5,3,5,5,3,3,4,3,5,5,0,1.0,0,1,0
0,1,56,1,3677,1,1,1,1,4,5,4,4,4,4,4,5,4,4,0,0.0,1,0,0
1,0,39,1,463,5,0,5,4,4,5,4,4,5,5,3,4,1,4,0,0.0,0,1,0
0,1,24,1,383,3,3,3,3,4,4,4,4,2,2,4,2,5,4,0,7.0,1,0,0
0,0,37,1,337,3,3,3,3,2,3,2,2,4,3,4,3,4,2,0,0.0,1,0,0
0,0,20,1,483,3,0,3,3,5,3,2,5,5,3,4,4,5,5,0,0.0,0,1,0
0,1,52,1,1464,2,3,2,2,4,5,5,4,4,4,4,4,4,4,13,2.0,1,0,0
1,1,46,0,2556,4,5,4,1,5,4,5,5,3,4,5,4,5,5,4,0.0,0,1,0
1,1,55,1,696,3,1,4,4,3,3,3,3,1,1,3,4,3,3,22,5.0,0,1,0
1,1,44,1,2621,4,4,4,4,2,1,3,5,5,5,5,4,5,2,2,60.0,1,0,0
1,1,57,1,764,5,5,5,5,2,4,4,4,4,4,4,4,4,5,0,0.0,1,0,0
0,1,70,0,283,3,1,5,3,2,4,4,4,4,5,4,4,4,3,20,31.0,1,0,0
1,1,54,0,338,1,4,1,1,2,1,2,2,5,5,4,3,5,2,11,7.0,0,1,0
1,0,22,1,462,3,4,3,4,1,3,1,1,3,3,1,3,2,1,0,0.0,0,1,0
1,0,25,1,844,2,2,2,2,3,2,3,3,2,4,1,3,4,3,16,2.0,0,1,0
1,1,48,1,3939,3,2,2,2,2,4,4,3,3,3,3,3,3,4,8,0.0,1,0,0
0,0,27,1,1310,3,3,3,3,4,3,4,4,4,5,5,5,5,4,0,0.0,1,0,0
1,1,37,0,546,1,1,1,3,3,1,3,3,4,1,3,4,3,3,0,6.0,0,1,0
0,1,34,1,1829,1,1,1,1,5,4,3,4,4,4,4,3,4,2,65,129.0,1,0,0
1,1,59,1,1552,1,1,1,1,2,5,4,5,5,5,5,3,5,4,36,31.0,1,0,0
0,1,12,0,205,4,4,4,2,1,4,1,1,5,1,3,1,3,1,0,0.0,1,0,0
0,1,49,1,273,0,0,0,2,3,3,3,5,3,5,5,3,3,3,191,173.0,1,0,0
0,1,59,1,2563,5,5,5,5,4,4,5,5,5,5,5,4,5,3,0,4.0,1,0,0
0,0,38,1,457,4,4,4,4,2,4,2,2,3,2,5,4,5,2,9,8.0,1,0,0
1,1,47,1,1718,2,2,2,2,3,5,5,3,3,4,3,5,3,3,0,0.0,1,0,0
1,1,51,0,641,1,5,1,5,1,1,1,1,5,3,5,3,4,1,0,0.0,0,1,0
1,1,42,1,2521,5,5,1,5,5,5,5,3,4,5,4,5,5,5,0,6.0,1,0,0
1,0,22,1,163,4,4,4,1,4,4,3,4,4,5,2,4,3,4,0,0.0,0,1,0
1,1,64,0,1005,4,4,4,4,4,4,4,4,4,4,5,4,4,4,0,1.0,0,1,0
0,1,60,1,1606,3,3,3,3,5,5,4,4,4,4,4,3,4,5,1,2.0,1,0,0
1,1,18,0,2454,1,5,2,3,4,2,4,4,4,2,4,5,4,4,9,0.0,0,1,0
1,1,59,0,1481,4,4,4,4,1,4,1,1,3,5,4,3,4,1,0,0.0,0,1,0
1,0,65,1,304,1,0,1,3,1,1,1,1,2,4,2,2,5,1,2,47.0,0,1,0
0,1,43,1,846,1,3,3,3,3,3,3,1,1,1,1,4,1,3,0,0.0,0,1,0
0,1,27,1,599,1,1,1,1,2,2,2,1,5,1,5,2,3,2,120,151.0,1,0,0
0,1,46,1,2985,3,2,2,2,2,3,4,3,3,3,3,1,3,4,1,0.0,1,0,0
1,1,34,1,3755,5,5,1,5,2,2,1,4,4,4,4,4,4,3,0,0.0,1,0,0
0,1,29,0,328,5,3,5,2,1,5,1,1,2,1,3,2,2,1,9,8.0,0,1,0
0,1,20,1,522,2,3,3,3,2,2,3,2,1,3,3,4,3,2,61,70.0,0,0,1
1,0,27,1,140,2,1,1,4,3,1,3,3,3,4,3,1,3,3,0,0.0,1,0,0
1,1,64,0,451,1,2,4,3,1,4,1,1,2,3,3,3,4,1,0,0.0,0,1,0
0,0,24,1,1524,0,3,0,4,3,0,3,3,5,5,5,4,4,3,10,0.0,1,0,0
1,0,47,0,674,3,4,3,2,4,3,4,4,4,3,4,3,5,4,16,9.0,0,1,0
1,1,40,0,545,1,4,1,2,5,1,5,5,3,1,2,2,4,5,0,1.0,0,1,0
0,1,34,1,3828,3,3,3,3,2,1,1,5,5,5,5,3,5,2,0,0.0,1,0,0
1,1,46,1,2374,3,3,3,3,2,4,4,3,3,4,3,5,3,5,0,0.0,1,0,0
0,1,49,1,325,3,5,5,5,1,4,4,3,3,3,3,1,3,3,1,0.0,1,0,0
0,1,48,1,1569,4,4,3,4,2,4,5,5,5,5,5,4,5,3,0,0.0,1,0,0
0,1,55,1,414,3,3,3,3,3,4,4,4,4,4,4,5,4,3,3,0.0,1,0,0
0,1,35,1,3147,5,5,5,5,3,4,4,5,5,5,5,3,5,4,0,0.0,1,0,0
1,0,59,1,192,3,3,3,4,4,3,4,4,5,3,5,5,5,4,3,0.0,1,0,0
0,0,12,1,2585,3,3,3,3,3,3,3,3,3,4,4,3,3,3,0,25.0,0,1,0
1,1,32,0,163,3,4,3,4,3,3,2,3,5,3,5,4,4,3,7,5.0,0,1,0
0,0,49,1,187,3,3,3,3,2,3,2,2,4,4,4,3,4,2,4,5.0,1,0,0
0,0,23,1,301,1,2,1,3,5,1,2,5,1,1,3,4,4,5,25,15.0,0,1,0
0,1,47,1,2586,1,1,1,1,4,3,4,4,4,5,4,5,4,3,54,46.0,1,0,0
0,0,24,1,304,4,0,4,4,1,4,1,1,5,1,3,2,5,1,0,0.0,1,0,0
1,1,52,0,307,3,5,3,4,1,3,1,1,5,3,5,4,4,1,42,59.0,0,1,0
1,1,42,1,861,2,2,2,2,5,4,5,5,5,5,5,4,5,5,1,3.0,1,0,0
0,1,56,1,346,5,2,2,2,4,5,3,5,5,5,5,2,5,5,8,22.0,0,1,0
0,1,37,1,1827,2,2,2,2,3,3,3,2,2,2,2,3,2,2,0,2.0,1,0,0
0,1,66,0,1547,1,5,1,2,5,3,5,5,5,1,2,3,5,3,3,0.0,0,0,1
1,1,63,1,255,3,1,2,2,3,3,3,3,3,5,4,1,3,3,14,7.0,0,1,0
0,1,54,1,304,0,0,0,1,4,5,5,4,4,4,4,5,4,5,45,42.0,1,0,0
0,1,42,1,1931,2,2,2,2,4,5,5,4,4,4,4,5,4,4,0,0.0,1,0,0
1,1,60,1,1120,5,1,1,1,5,5,5,5,3,3,5,4,2,5,12,0.0,0,1,0
1,0,20,1,1182,5,0,5,4,1,5,1,1,4,2,4,3,5,1,0,0.0,1,0,0
1,1,57,1,147,5,5,5,5,2,4,5,4,4,4,4,4,4,4,0,0.0,1,0,0
1,1,63,1,472,4,4,4,4,4,3,5,4,4,4,4,3,4,3,0,0.0,1,0,0
1,1,53,1,1482,2,2,5,2,5,4,4,2,2,2,2,4,2,3,13,5.0,1,0,0
1,1,38,1,581,2,3,3,3,2,2,2,2,3,1,3,2,3,2,5,30.0,0,1,0
1,1,43,1,1751,2,5,2,2,2,4,4,2,2,2,2,4,2,4,0,0.0,1,0,0
1,1,20,0,551,4,2,4,4,5,4,5,5,4,2,4,4,3,5,13,14.0,0,1,0
0,0,41,1,732,2,2,2,3,2,2,2,2,2,3,4,3,4,2,30,40.0,0,1,0
0,0,17,1,569,3,0,3,1,1,3,1,1,4,3,5,5,5,1,0,0.0,0,1,0
1,1,46,1,4000,2,2,2,2,3,5,5,4,4,4,4,5,4,4,33,27.0,1,0,0
1,1,33,1,240,2,2,3,2,2,2,2,2,2,5,4,3,3,2,1,0.0,1,0,0
0,1,20,0,239,1,2,1,4,5,1,5,5,1,3,3,3,4,5,0,0.0,0,0,1
0,1,51,1,449,1,4,2,2,3,3,4,1,1,1,1,4,1,4,18,61.0,1,0,0
1,1,52,0,67,3,5,3,4,5,3,5,5,5,2,4,4,4,5,0,0.0,0,1,0
0,1,34,1,1598,5,5,3,5,5,5,3,3,3,3,3,4,3,5,0,0.0,1,0,0
0,1,12,0,432,5,5,5,4,5,5,5,5,1,1,5,2,2,5,0,0.0,0,1,0
0,1,67,0,110,2,4,2,4,3,3,3,2,2,2,4,2,2,3,2,3.0,0,1,0
0,1,63,0,746,3,4,3,3,1,4,4,5,5,3,5,3,5,4,0,0.0,0,1,0
0,1,43,1,2882,0,0,0,2,2,1,3,5,5,3,3,3,5,4,6,0.0,1,0,0
1,1,26,1,1608,3,3,5,3,2,2,2,2,5,3,3,4,4,2,26,16.0,1,0,0
0,0,24,1,175,5,0,5,2,3,0,4,3,3,2,4,4,5,3,3,0.0,1,0,0
0,1,57,1,2717,2,2,2,2,4,5,5,4,4,4,4,5,4,3,6,0.0,1,0,0
0,1,60,1,414,3,3,3,3,5,4,5,4,4,4,4,3,4,5,46,47.0,1,0,0
0,0,23,1,157,2,5,2,4,2,2,3,2,1,4,5,3,3,2,0,0.0,0,1,0
0,1,52,1,257,2,3,3,3,1,2,2,2,2,2,2,4,2,4,0,0.0,0,1,0
1,1,53,1,2121,1,1,1,1,3,5,1,5,5,5,5,2,5,3,0,0.0,1,0,0
1,1,67,0,752,3,4,3,5,1,3,1,1,4,5,5,4,4,1,0,5.0,0,1,0
0,0,27,1,160,2,2,2,1,4,2,5,4,5,2,4,5,5,4,0,0.0,1,0,0
0,1,39,1,1558,4,4,2,4,3,5,4,3,3,3,3,5,3,3,7,0.0,1,0,0
0,1,35,1,813,2,5,5,5,2,3,2,2,3,3,3,1,3,2,19,31.0,0,1,0
0,1,30,1,2640,1,2,2,2,1,1,1,3,5,4,4,1,3,1,0,6.0,0,0,1
0,1,49,1,1235,1,5,1,1,2,5,5,4,4,4,4,4,4,4,0,0.0,1,0,0
0,1,11,1,944,2,2,2,2,2,2,2,2,1,3,3,2,4,2,79,72.0,1,0,0
1,1,56,1,3080,5,5,5,5,4,4,4,4,4,4,4,3,4,5,0,0.0,1,0,0
0,1,12,0,436,3,4,3,1,3,3,3,3,5,2,5,5,4,3,0,0.0,0,0,1
1,1,39,1,269,2,5,5,5,2,2,2,2,2,3,4,2,3,2,56,31.0,0,0,1
0,1,48,1,240,1,1,1,1,4,5,4,5,5,5,5,3,5,5,0,0.0,1,0,0
0,1,60,1,352,4,3,3,3,3,2,2,4,4,4,4,3,4,4,18,8.0,1,0,0
0,1,48,1,1749,5,5,5,5,4,3,5,4,4,4,4,5,4,3,39,45.0,1,0,0
1,0,15,1,1039,0,0,0,3,5,0,5,5,4,5,4,4,4,5,4,0.0,1,0,0
1,0,20,1,226,3,5,3,4,5,3,5,5,4,4,4,1,3,5,0,0.0,0,1,0
1,1,39,1,373,5,5,5,5,5,5,5,5,3,4,1,4,2,5,2,4.0,0,1,0
0,1,58,0,332,2,4,2,1,3,4,4,3,3,2,2,4,3,4,14,41.0,0,1,0
1,0,25,1,1211,4,4,4,4,5,4,5,5,1,3,3,2,4,5,0,0.0,0,1,0
1,1,45,1,3317,2,5,5,5,2,3,4,2,2,1,2,2,2,4,0,0.0,1,0,0
1,1,65,0,199,2,4,0,2,4,0,4,4,3,3,4,3,5,4,0,12.0,0,1,0
1,1,24,1,978,2,3,3,3,2,2,2,2,4,5,3,1,3,2,37,21.0,1,0,0
0,0,14,1,550,3,1,3,4,5,3,5,5,4,4,4,2,4,5,23,16.0,0,1,0
0,1,28,0,1773,1,5,0,5,3,0,3,3,4,5,5,4,2,3,0,0.0,0,1,0
0,1,45,1,1929,2,2,2,2,3,5,5,4,4,5,4,4,4,3,13,0.0,1,0,0
1,0,40,1,309,3,3,3,3,2,3,2,2,3,2,5,4,4,2,0,0.0,1,0,0
1,0,24,1,684,3,3,3,3,4,3,4,4,1,3,3,1,3,4,0,0.0,0,1,0
0,1,48,1,1831,5,5,2,5,2,4,4,2,2,3,2,3,2,4,0,0.0,1,0,0
0,1,50,1,944,1,4,1,1,5,4,4,4,4,4,4,5,4,4,30,24.0,1,0,0
0,1,27,0,776,2,1,2,2,4,2,4,4,4,3,2,1,2,4,6,10.0,0,0,1
1,1,38,1,1893,2,2,1,2,4,4,4,4,4,5,4,1,4,1,0,0.0,1,0,0
0,0,35,1,1590,2,2,2,3,1,2,1,1,4,4,5,5,5,1,0,0.0,1,0,0
1,1,58,1,2213,2,2,5,2,5,4,5,5,5,5,5,3,5,5,27,42.0,1,0,0
1,1,39,1,67,4,4,4,4,3,4,2,5,5,5,5,1,5,2,0,0.0,1,0,0
1,1,19,0,551,2,3,2,1,4,2,4,4,5,2,1,5,2,4,0,0.0,0,1,0
1,1,65,0,2917,4,5,4,4,4,3,3,4,4,3,3,3,5,3,0,0.0,0,0,1
1,1,48,1,1609,2,5,5,5,2,3,3,2,2,2,2,4,2,1,0,0.0,1,0,0
1,0,23,1,355,1,5,1,1,2,1,2,2,4,5,5,3,5,2,0,0.0,0,1,0
1,1,49,0,295,2,4,2,1,2,2,4,2,3,2,5,4,5,2,0,0.0,0,1,0
1,0,69,0,901,2,4,2,3,2,2,2,2,1,1,2,1,5,2,32,8.0,0,1,0
0,1,57,1,3130,2,2,2,2,2,4,4,5,5,5,5,4,5,3,0,0.0,1,0,0
0,0,36,1,1025,2,2,2,3,5,2,4,5,4,5,4,4,4,5,37,40.0,1,0,0
1,1,50,1,331,5,5,5,5,5,4,4,5,5,5,5,5,5,3,8,43.0,1,0,0
0,1,53,0,1174,1,5,1,5,5,4,5,5,5,1,5,3,5,3,0,0.0,0,1,0
1,1,18,0,151,2,5,2,1,4,2,4,4,5,5,5,3,4,4,2,6.0,0,1,0
1,1,49,0,337,3,4,3,2,4,3,4,4,5,1,2,3,3,4,0,0.0,0,1,0
0,0,54,1,1372,3,3,3,4,4,3,4,4,4,4,3,3,4,4,0,0.0,0,1,0
1,1,67,0,258,2,4,2,5,3,2,3,3,1,3,3,5,1,3,0,0.0,0,1,0
1,1,55,0,371,2,0,2,4,1,2,1,1,4,3,1,1,1,1,27,22.0,0,1,0
1,1,15,0,760,5,5,5,3,4,5,4,4,3,3,5,3,4,4,16,8.0,0,0,1
1,1,35,0,183,4,2,4,3,5,4,5,5,1,5,3,2,3,5,0,0.0,0,1,0
1,1,35,1,209,2,2,2,2,1,1,2,5,5,5,5,5,5,4,1,1.0,1,0,0
0,1,42,0,821,3,2,3,4,3,4,3,4,4,3,5,4,4,4,0,2.0,0,1,0
0,1,26,1,1313,3,3,3,3,3,3,3,3,5,3,4,3,4,3,2,0.0,1,0,0
0,1,41,1,907,3,3,3,3,4,5,5,4,4,4,4,5,4,4,0,8.0,1,0,0
0,1,55,1,954,4,4,4,4,2,1,4,4,4,4,4,3,4,2,30,19.0,0,1,0
0,1,58,1,2047,3,3,2,3,4,5,5,5,5,5,5,5,5,4,5,0.0,1,0,0
0,1,40,0,410,4,5,4,3,5,4,5,5,1,1,4,5,2,5,0,19.0,0,1,0
0,1,62,1,786,1,2,2,2,1,4,4,1,1,1,1,2,1,2,0,0.0,0,1,0
0,1,54,1,349,5,5,5,5,4,5,4,3,3,4,3,4,3,3,27,23.0,1,0,0
0,1,8,0,1162,3,4,3,3,4,3,4,4,5,3,5,3,4,4,0,0.0,0,1,0
1,0,43,1,109,2,0,2,4,3,2,3,3,3,5,4,5,4,3,0,6.0,0,1,0
1,1,52,1,2262,0,0,0,2,4,4,5,1,1,1,1,4,1,5,0,8.0,1,0,0
1,1,36,1,3634,5,5,5,5,2,4,1,5,5,5,4,5,5,1,0,0.0,1,0,0
0,1,55,1,2519,4,4,4,4,3,4,5,4,4,4,4,4,4,5,5,0.0,1,0,0
0,1,54,1,1744,1,1,1,1,5,5,5,4,4,4,4,3,4,4,0,0.0,1,0,0
0,1,7,1,505,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,0.0,1,0,0
0,1,56,1,2704,3,3,3,3,2,5,4,1,1,2,1,4,1,4,0,0.0,1,0,0
0,1,39,1,414,4,4,4,4,5,5,4,4,4,4,4,4,4,3,0,4.0,1,0,0
1,1,56,1,1726,3,3,3,3,3,4,4,4,4,4,4,5,4,4,6,0.0,1,0,0
0,0,35,1,1363,4,4,4,2,1,4,1,1,5,1,3,1,4,1,25,0.0,0,1,0
1,0,54,1,1027,1,1,1,4,1,2,2,3,2,4,3,2,1,2,0,6.0,0,1,0
0,1,44,1,1310,4,4,4,4,5,4,5,2,2,2,2,5,2,5,0,0.0,1,0,0
0,0,22,1,728,1,1,1,4,3,1,3,3,1,5,3,1,3,3,41,38.0,0,1,0
0,1,30,0,370,2,2,2,2,3,2,3,3,1,4,3,3,2,3,54,48.0,0,1,0
0,1,73,1,2135,3,1,2,1,4,3,2,3,3,4,3,3,3,4,0,0.0,1,0,0
0,1,67,0,430,1,4,3,3,5,4,4,3,3,3,4,3,3,3,0,3.0,0,1,0
1,1,34,1,1452,2,2,2,2,3,4,5,5,5,5,5,3,5,5,3,0.0,1,0,0
1,1,43,1,1863,4,4,4,4,3,5,4,2,2,2,2,3,2,4,0,12.0,1,0,0
1,0,27,1,250,3,5,3,5,5,3,3,5,5,4,3,1,5,5,89,101.0,0,1,0
1,1,39,1,1546,3,3,3,3,2,5,4,5,5,5,5,4,5,5,15,5.0,1,0,0
1,1,25,0,912,0,3,1,2,3,1,2,3,3,1,2,5,1,3,0,0.0,0,1,0
1,1,59,1,2802,3,3,3,3,4,5,5,5,5,4,5,4,5,5,0,0.0,1,0,0
1,1,40,1,3159,2,2,2,2,5,4,4,5,5,5,5,4,5,5,6,0.0,1,0,0
0,1,35,0,859,4,5,4,4,1,4,1,1,4,2,4,4,5,1,0,0.0,0,1,0
